id,biz,category_name,description,status,parent_id,create_admin_id,create_time,real_id,version_number,category_type,parent_type,appeal_related,category_description,org_id,function_type,use_status,archive_status,kpn,front_param,weight,path,update_admin_id,update_time
4957615,1,社交,,0,1327175,2843392529,1613747856987,2496597,1582,2,0,2,,0,1,1,0,KUAISHOU,,3,"1739993,1327175,2496597",0,0
4957616,1,动态,,0,2496597,730064247,1584095343125,358810,1582,2,2,1,,3659794,1,1,0,KUAISHOU,,13,"1739993,1327175,2496597,358810",0,0
4957618,1,熟人圈,,0,2496597,1075876709,1588837912868,784554,1582,2,0,1,,3659794,1,1,0,KUAISHOU,,12,"1739993,1327175,2496597,784554",0,0
4957619,1,好友测试,,0,2496597,1075876709,1604117145342,1592636,1582,2,0,1,,3659794,1,1,0,KUAISHOU,,11,"1739993,1327175,2496597,1592636",1967757778,1653904298194
4957620,1,朋友页,,0,2496597,1075876709,1620266073991,2896591,1582,2,0,1,,3659794,1,1,0,KUAISHOU,,10,"1739993,1327175,2496597,2896591",0,0
4957621,1,说说,,0,2496597,730064247,1584095273344,358805,1582,2,2,1,,3659794,1,1,0,KUAISHOU,,9,"1739993,1327175,2496597,358805",0,0
4957628,1,私信,,0,2496597,730064247,1584095363905,358812,1582,2,2,1,,0,1,1,0,KUAISHOU,,8,"1739993,1327175,2496597,358812",0,0
4957629,1,群聊,,0,2496597,730064247,1584095380115,358813,1582,2,2,1,,583977,1,1,0,KUAISHOU,,7,"1739993,1327175,2496597,358813",1967757778,1653904298338
4957647,1,戳一下,,0,2496597,730064247,1584095414418,358816,1582,2,2,1,,3659794,1,1,0,KUAISHOU,,6,"1739993,1327175,2496597,358816",0,0
4957648,1,神秘人,,0,2496597,1075876709,1588834157781,782059,1582,2,0,1,,3659794,1,1,0,KUAISHOU,,5,"1739993,1327175,2496597,782059",0,0
4957649,1,关系链,,0,2496597,1965818071,1626433885289,3524183,1582,2,0,1,,0,1,1,0,KUAISHOU,,4,"1739993,1327175,2496597,3524183",0,0
4957650,1,好友关系,,0,3524183,730064247,1584094393298,358749,1582,2,2,1,https://wiki.corp.kuaishou.com/pages/viewpage.action?pageId=453453795,0,1,1,0,KUAISHOU,,0,,0,0
4957657,1,通讯录,,0,3524183,1075876709,1589168770146,804593,1582,2,0,1,,3659794,1,1,0,KUAISHOU,,0,,0,0
4957658,1,第三方小程序,,0,1327175,730064247,1584094854281,358771,1582,2,2,1,,583977,1,1,0,KUAISHOU,,2,"1739993,1327175,358771",0,0
4957881,1,消费,,0,1739993,2843392529,1613794893422,2505720,1582,2,0,2,,0,1,1,0,KUAISHOU,,4,"1739993,2505720",0,0
4957892,1,作品浏览,,0,2505720,1965818071,1626434580163,3524184,1582,2,0,1,,0,1,1,0,KUAISHOU,,2,"1739993,2505720,3524184",1967757778,1653905565525
4957893,1,相似作品推荐,,0,3524184,1944087158,1598356145342,1191437,1582,2,0,1,,583977,1,1,0,KUAISHOU,,13,"1739993,2505720,3524184,1191437",0,0
4957894,1,话题标签,,0,3524184,1075876709,1588143564957,764543,1582,2,0,1,,0,1,1,0,KUAISHOU,,12,"1739993,2505720,3524184,764543",1967757778,1653905565610
4957897,1,左下角导流入口（plc）,,0,3524184,2843392529,1612622778610,2396993,1582,2,0,1,,583977,1,1,0,KUAISHOU,,11,"1739993,2505720,3524184,2396993",0,0
4957900,1,作品互动,,0,2505720,1965818071,1626434598872,3524185,1582,2,0,1,,0,1,1,0,KUAISHOU,,1,"1739993,2505720,3524185",1967757778,1653905566771
4957902,1,给作品点赞,,0,3524185,1075876709,1568617598085,2872,1582,2,2,1,,583977,1,1,0,KUAISHOU,,6,"1739993,2505720,3524185,2872",0,0
4957905,1,给作品打赏,,0,3524185,1075876709,1594198316515,1015427,1582,2,0,1,,583977,1,1,0,KUAISHOU,,5,"1739993,2505720,3524185,1015427",0,0
4957906,1,评论,,0,3524185,730064247,1584095093246,358792,1582,2,2,1,,583977,1,1,0,KUAISHOU,,4,"1739993,2505720,3524185,358792",0,0
4957907,1,跑马灯（滚动评论）,,0,358792,1944087158,1598355949257,1191434,1582,2,0,1,,583977,1,1,0,KUAISHOU,,6,"1739993,2505720,3524185,358792,1191434",0,0
4957909,1,评论标识,,0,358792,730064247,1584095125236,358794,1582,2,2,1,,0,1,1,0,KUAISHOU,,5,"1739993,2505720,3524185,358792,358794",0,0
4957912,1,评论内容,,0,358792,730064247,1584095143303,358796,1582,2,2,1,,0,1,1,0,KUAISHOU,,2,"1739993,2505720,3524185,358792,358796",0,0
4957913,1,表情评论,,0,358796,730064247,1584095159845,358797,1582,2,2,1,,583977,1,1,0,KUAISHOU,,4,"1739993,2505720,3524185,358792,358796,358797",0,0
4957914,1,给评论点赞,,0,358792,730064247,1584095169206,358798,1582,2,2,1,,583977,1,1,0,KUAISHOU,,4,"1739993,2505720,3524185,358792,358798",0,0
4957915,1,评论区投票,,0,358792,1965818071,1624003464954,3220616,1582,2,0,1,,583977,1,1,0,KUAISHOU,,3,"1739993,2505720,3524185,358792,3220616",0,0
4957916,1,下载视频,,0,3524185,730064247,1584096053113,360392,1582,2,2,1,,0,1,1,0,KUAISHOU,,3,"1739993,2505720,3524185,360392",0,0
4957917,1,水印,,0,360392,730064247,1584096100935,360395,1582,2,2,1,,583977,1,1,0,KUAISHOU,,2,"1739993,2505720,3524185,360392,360395",0,0
4957920,1,弹幕,,0,3524185,2843392529,1612521471974,2388025,1582,2,0,1,,3659793,1,1,0,KUAISHOU,,2,"1739993,2505720,3524185,2388025",0,0
4957921,1,社区自治,,0,3524185,1965818071,1638344875866,4884893,1582,2,0,1,,0,1,1,0,KUAISHOU,,1,"1739993,2505720,3524185,4884893",0,0
4957927,1,隐私用户,,0,3524178,1075876709,1608535783239,1962101,1582,2,0,1,,583977,1,1,0,KUAISHOU,,1,"1739993,2496599,358723,3524178,3524178,1962101",7942953568,1653894590532
4957929,1,左滑小窗状态,,0,3524184,1944087158,1598355884717,1191431,1582,2,0,1,,583977,1,1,0,KUAISHOU,,10,"1739993,2505720,3524184,1191431",1967757778,1653905565690
4957930,1,作品信息展示,,0,1875159,1075876709,1603181380424,1481539,1582,2,0,1,,583977,1,1,0,KUAISHOU,,1,"1739993,2505720,3524184,1875159,1481539",1967757778,1654003002241
4957931,1,播放量展示,,0,1481539,730064247,1584093946253,358726,1582,2,2,1,,583977,1,1,0,KUAISHOU,,4,"1739993,2505720,3524184,1481539,358726",0,0
4957932,1,发布时间展示,,0,1481539,730064247,1584093957030,358727,1582,2,2,1,,583977,1,1,0,KUAISHOU,,3,"1739993,2505720,3524184,1875159,1481539,358727",0,0
4957935,1,作品描述区展示 ,,0,1481539,1075876709,1586415555954,524708,1582,2,2,1,含作品简介、点赞人等,583977,1,1,0,KUAISHOU,,2,"1739993,2505720,3524184,1875159,1481539,524708",0,0
4957936,1,作品播放器,,0,3524184,1075876709,1607944606958,1875159,1582,2,0,1,,583977,1,1,0,KUAISHOU,,5,"1739993,2505720,3524184,1875159",1967757778,1653905566289
4957938,1,时间进度条,,0,1875159,1944087158,1598355854153,1191430,1582,2,0,1,,583977,1,1,0,KUAISHOU,,2,"1739993,2505720,3524184,1875159,1191430",1967757778,1653905566517
4957939,1,暂停/继续播放,,0,4987052,1944087158,1598355908778,1191432,1582,2,0,1,,583977,1,1,0,KUAISHOU,,3,"1739993,2505720,3524184,1875159,4987052,1191432",1967757778,1653905566410
4957942,1,app框架,,0,2505720,1075876709,1601180654153,1306266,1582,2,0,1,三大Tab页里顶部的所有可以点击的按钮,583977,1,1,0,KUAISHOU,,3,"1739993,2505720,1306266",0,0
4957943,1,上下滑模式,,0,1306266,1075876709,1603177104224,1471263,1582,2,0,1,从发现页、同城页、关注页点击封面进入变成大屏样式,3659793,1,1,0,KUAISHOU,,4,"1739993,2505720,1306266,1471263",0,0
4957948,1,底部导航模式,,0,1306266,1075876709,1584595122531,380286,1582,2,2,2,,0,1,1,0,KUAISHOU,,3,"1739993,2505720,1306266,380286",0,0
4957956,1,同城,,0,3524184,1965818071,1626436125733,3524187,1582,2,0,1,,0,1,1,0,KUAISHOU,,8,"1739993,2505720,3524184,3524187",1967757778,1653905565770
4957957,1,同城导航栏展示,,0,3524187,730064247,1584093561988,358698,1582,2,2,1,,583977,1,1,0,KUAISHOU,,7,"1739993,2505720,3524184,3524187,358698",1967757778,1653905565809
4957965,1,视频连线,,0,3524187,1075876709,1591069724843,903689,1582,2,0,1,,3659793,1,1,0,KUAISHOU,,3,"1739993,2505720,3524184,3524187,903689",1967757778,1653905565968
4957966,1,同校功能,,0,3524187,2843392529,1614066845756,2533171,1582,2,0,1,,3659793,1,1,0,KUAISHOU,,2,"1739993,2505720,3524184,3524187,2533171",1967757778,1653905566008
4957967,1,快手生活,,0,3524187,1075876709,1586240636456,497646,1582,2,2,1,,3659793,1,1,0,KUAISHOU,,6,"1739993,2505720,3524184,3524187,497646",0,0
4957968,1,同城漫游页,,0,3524187,1075876709,1590405251173,872192,1582,2,0,1,,3659793,1,1,0,KUAISHOU,,5,"1739993,2505720,3524184,3524187,872192",0,0
4957969,1,同城筛选,,0,3524187,1965818071,1626437495241,3524191,1582,2,0,1,,3659793,1,1,0,KUAISHOU,,4,"1739993,2505720,3524184,3524187,3524191",0,0
4957971,1,长视频,,0,3524184,2843392529,1612527160313,2392504,1582,2,0,1,,583977,1,1,0,KUAISHOU,,9,"1739993,2505720,3524184,2392504",1967757778,1653905565730
4957974,1,垂类频道,,0,1306266,730064247,1584093340897,358687,1582,2,2,1,,3659793,1,1,0,KUAISHOU,,1,"1739993,2505720,1306266,358687",1967757778,1653905565477
4957975,1,关注页底部推荐精彩内容,,0,4987051,1075876709,1587949361236,759570,1582,2,0,1,,3659793,1,1,0,KUAISHOU,,2,"1739993,2505720,3524184,4987051,759570",1967757778,1653905566170
4957979,1,关注页作品标识展示,,0,4987051,730064247,1584093418209,358694,1582,2,2,1,,583977,1,1,0,KUAISHOU,,1,"1739993,2505720,3524184,4987051,358694",1967757778,1653905566216
4957986,1,关注页顶部常看的人,,0,4987051,730064247,1584095404922,358815,1582,2,2,1,,3659793,1,1,0,KUAISHOU,,4,"1739993,2505720,3524184,4987051,358815",1967757778,1654003001993
4957987,1,关注页顶部正在直播,,0,4987051,1965818071,1626437555800,3524192,1582,2,0,1,,3659793,1,1,0,KUAISHOU,,3,"1739993,2505720,3524184,4987051,3524192",1967757778,1654003002029
4957989,1,封面展示,,0,1481539,730064247,1584093545308,358697,1582,2,2,1,,3659793,1,1,0,KUAISHOU,,1,"1739993,2505720,3524184,1875159,1481539,358697",1967757778,1653905566704
4957990,1,刷新,,0,3524184,730064247,1584093572758,358699,1582,2,2,1,,3659793,1,1,0,KUAISHOU,,6,"1739993,2505720,3524184,358699",1967757778,1653905566249
4958038,1,用户体验部,,0,0,2109569342,1610698233696,2142134,1582,2,0,2,,0,1,1,0,KUAISHOU,,3,2142134,7043085392,1639387348303
4958039,1,外呼调研,,0,0,367478309,1611201704685,2203038,1582,2,0,2,,0,1,1,0,KUAISHOU,,2,2203038,0,0
4958040,1,用户教育,,0,2203038,1101559238,1586341819208,512191,1582,2,1,1,,0,1,1,0,KUAISHOU,,0,,0,0
4958042,1,站外诈骗,,0,2203038,730064247,1584090315359,358563,1582,2,2,1,,0,1,1,0,KUAISHOU,,0,,0,0
4958043,1,儿童打赏事前提醒,,0,2203038,367478309,1611201743854,2203039,1582,2,0,1,,0,1,1,0,KUAISHOU,,0,,0,0
4958044,1,电话调研,,0,2203038,367478309,1611201817928,2203040,1582,2,0,1,,0,1,1,0,KUAISHOU,,0,,0,0
4958045,1,用户建联,,0,2203038,367478309,1611201846117,2203041,1582,2,0,1,,0,1,1,0,KUAISHOU,,0,,0,0
4958046,1,儿童打赏主播追缴,,0,2203038,367478309,1611201944849,2203042,1582,2,0,1,,0,1,1,0,KUAISHOU,,0,,0,0
4958047,1,注销挽留,,0,2203038,367478309,1611204181642,2207402,1582,2,0,1,,0,1,1,0,KUAISHOU,,0,,0,0
4958048,1,用户关怀,,0,2203038,367478309,1611205627173,2211763,1582,2,0,1,,0,1,1,0,KUAISHOU,,0,,0,0
4958049,1,服务体验回访,,0,2203038,367478309,1611628974038,2259803,1582,2,0,1,,0,1,1,0,KUAISHOU,,0,,0,0
4958053,1,游戏,,0,0,925192882,1616472533076,2709776,1582,2,0,2,,0,1,1,0,KUAISHOU,,10,2709776,0,0
4958054,1,独代发行游戏,,0,2709776,925192882,1600055085122,1239202,1582,2,0,2,,0,1,1,0,KUAISHOU,,0,,0,0
4958055,1,魔力宝贝,,0,1239202,1356260397,1625481307950,3415195,1582,2,0,1,,0,1,1,0,KUAISHOU,,0,,0,0
4958058,1,充值问题,,0,3415195,1356260397,1625481378044,3415198,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958059,1,道具问题,,0,3415195,1356260397,1625481401753,3415199,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958060,1,登录问题,,0,3415195,1356260397,1625481427975,3415200,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958061,1,防沉迷问题,,0,3415195,1356260397,1625481473575,3415201,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958062,1,举报问题,,0,3415195,1356260397,1625481494070,3415202,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958063,1,玩法问题,,0,3415195,1356260397,1625481517336,3415203,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958064,1,活动问题,,0,3415195,1356260397,1625481546613,3415204,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958065,1,CDK问题,,0,3415195,1356260397,1625481587834,3415205,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958066,1,角色问题,,0,3415195,1356260397,1625481642668,3415206,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958067,1,未成年退款问题,,0,3415195,1356260397,1625481756534,3415207,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958068,1,账号安全问题,,0,3415195,1356260397,1625481861917,3415208,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958069,1,客户端运行问题,,0,3415195,1356260397,1625481904606,3415209,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958070,1,版本更新问题,,0,3415195,1356260397,1625481939012,3415210,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958071,1,其他问题,,0,3415195,1356260397,1625481977972,3415211,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958072,1,系统功能问题,,0,3415195,1356260397,1625482033119,3415213,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958073,1,UI问题,,0,3415195,1356260397,1625482056848,3415214,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958074,1,社交功能问题,,0,3415195,1356260397,1632819707481,4357186,1582,2,0,1,,0,1,1,0,KUAISHOU,,0,,0,0
4958075,1,内测问题,,0,3415195,1356260397,1625481355385,3415197,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958079,1,超R运营,,0,3415195,2033335418,1630568066731,4128951,1582,2,0,1,,0,1,1,0,KUAISHOU,,0,,0,0
4958080,1,画像挖掘,,0,4128951,2033335418,1630568090650,4128952,1582,2,0,1,,0,1,1,0,KUAISHOU,,0,,0,0
4958081,1,登录监控,,0,4128951,2033335418,1630568116329,4128953,1582,2,0,1,,0,1,1,0,KUAISHOU,,0,,0,0
4958082,1,付费监控,,0,4128951,2033335418,1630568161872,4128954,1582,2,0,1,,0,1,1,0,KUAISHOU,,0,,0,0
4958083,1,意见挖掘,,0,4128951,2033335418,1630568193057,4128955,1582,2,0,1,,0,1,1,0,KUAISHOU,,0,,0,0
4958084,1,超R教育,,0,4128951,2033335418,1630568221486,4128956,1582,2,0,1,,0,1,1,0,KUAISHOU,,0,,0,0
4958085,1,用户建联,,0,4128951,2033335418,1630568250155,4128957,1582,2,0,1,,0,1,1,0,KUAISHOU,,0,,0,0
4958086,1,预告,,0,4128951,2033335418,1630568266643,4128958,1582,2,0,1,,0,1,1,0,KUAISHOU,,0,,0,0
4958087,1,客服中心页,,0,3415195,1356260397,1632723347083,4333485,1582,2,0,2,,0,1,1,0,KUAISHOU,,0,,0,0
4958088,1,三国志威力无双（新版）,,0,1239202,1356260397,1626751914423,3529418,1582,2,0,1,,0,1,1,0,KUAISHOU,,0,,0,0
4958091,1,充值问题,,0,3529418,1356260397,1626751953254,3529420,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958092,1,道具问题,,0,3529418,1356260397,1626751974200,3529421,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958093,1,登录问题,,0,3529418,1356260397,1626752008052,3529422,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958094,1,防沉迷问题,,0,3529418,1356260397,1626752047041,3529423,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958095,1,举报问题,,0,3529418,1356260397,1626752068854,3529424,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958096,1,玩法问题,,0,3529418,1356260397,1626752089910,3529425,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958097,1,活动问题,,0,3529418,1356260397,1626752114445,3529426,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958098,1,CDK问题,,0,3529418,1356260397,1626752139554,3529427,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958099,1,角色问题,,0,3529418,1356260397,1626752159857,3529428,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958100,1,未成年退款问题,,0,3529418,1356260397,1626752185191,3529429,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958101,1,账号安全问题,,0,3529418,1356260397,1626752214914,3529430,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958102,1,客户端运行问题,,0,3529418,1356260397,1626752243553,3529431,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958103,1,版本更新问题,,0,3529418,1356260397,1626752284962,3529432,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958104,1,其他问题,,0,3529418,1356260397,1626752303889,3529433,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958105,1,系统功能问题,,0,3529418,1356260397,1626752355126,3529435,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958106,1,UI问题,,0,3529418,1356260397,1626752381565,3529436,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958107,1,社交功能问题,,0,3529418,1356260397,1632820678105,4357187,1582,2,0,1,,0,1,1,0,KUAISHOU,,0,,0,0
4958108,1,内测问题,,0,3529418,1356260397,1626752414110,3529437,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958112,1,超R运营,,0,3529418,2033335418,1630567311703,4128927,1582,2,0,1,,0,1,1,0,KUAISHOU,,0,,0,0
4958113,1,画像挖掘,,0,4128927,2033335418,1630567364141,4128928,1582,2,0,1,,0,1,1,0,KUAISHOU,,0,,0,0
4958114,1,登录监控,,0,4128927,2033335418,1630567394867,4128929,1582,2,0,1,,0,1,1,0,KUAISHOU,,0,,0,0
4958115,1,付费监控,,0,4128927,2033335418,1630567413512,4128930,1582,2,0,1,,0,1,1,0,KUAISHOU,,0,,0,0
4958116,1,意见挖掘,,0,4128927,2033335418,1630567438389,4128931,1582,2,0,1,,0,1,1,0,KUAISHOU,,0,,0,0
4958117,1,超R教育,,0,4128927,2033335418,1630567491436,4128932,1582,2,0,1,,0,1,1,0,KUAISHOU,,0,,0,0
4958118,1,用户建联,,0,4128927,2033335418,1630567510553,4128933,1582,2,0,1,,0,1,1,0,KUAISHOU,,0,,0,0
4958119,1,预告,,0,4128927,2033335418,1630567529736,4128934,1582,2,0,1,,0,1,1,0,KUAISHOU,,0,,0,0
4958120,1,客服中心页,,0,3529418,1356260397,1632809366160,4345282,1582,2,0,2,,0,1,1,0,KUAISHOU,,0,,0,0
4958121,1,舞动星闪耀,,0,1239202,1356260397,1626752593056,3529440,1582,2,0,1,,0,1,1,0,KUAISHOU,,0,,0,0
4958123,1,充值问题,,0,3529440,1356260397,1626752643152,3529443,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958124,1,道具问题,,0,3529440,1356260397,1626752661472,3529444,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958125,1,登录问题,,0,3529440,1356260397,1626752685121,3529445,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958126,1,防沉迷问题,,0,3529440,1356260397,1626752725654,3529446,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958127,1,举报问题,,0,3529440,1356260397,1626752750566,3529447,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958128,1,玩法问题,,0,3529440,1356260397,1626752771910,3529448,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958129,1,活动问题,,0,3529440,1356260397,1626752796312,3529449,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958130,1,CDK问题,,0,3529440,1356260397,1626752818228,3529450,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958131,1,角色问题,,0,3529440,1356260397,1626752837745,3529451,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958132,1,未成年退款问题,,0,3529440,1356260397,1626752859871,3529452,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958133,1,账号安全问题,,0,3529440,1356260397,1626752889697,3529453,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958134,1,客户端运行问题,,0,3529440,1356260397,1626752909235,3529454,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958135,1,版本更新问题,,0,3529440,1356260397,1626752927579,3529455,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958136,1,其他问题,,0,3529440,1356260397,1626752944861,3529456,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958137,1,无效问题,,0,3529440,1356260397,1626752966079,3529457,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958138,1,系统功能问题,,0,3529440,1356260397,1626752983330,3529458,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958139,1,UI问题,,0,3529440,1356260397,1626753000408,3529459,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958140,1,社交功能问题,,0,3529440,1356260397,1632826780243,4363139,1582,2,0,1,,0,1,1,0,KUAISHOU,,0,,0,0
4958141,1,内测问题,,0,3529440,1356260397,1626752619537,3529442,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958145,1,客服中心页,,0,3529440,1356260397,1632809417580,4345283,1582,2,0,2,,0,1,1,0,KUAISHOU,,0,,0,0
4958146,1, 镇魂街：武神躯（新版）,,0,1239202,1356260397,1626762411862,3534731,1582,2,0,1,,0,1,1,0,KUAISHOU,,0,,0,0
4958149,1,充值问题,,0,3534731,1356260397,1626764434324,3534735,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958150,1,道具问题,,0,3534731,1356260397,1626764453681,3534736,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958151,1,登录问题,,0,3534731,1356260397,1626764475444,3534737,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958152,1,防沉迷问题,,0,3534731,1356260397,1626764512798,3534738,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958153,1,举报问题,,0,3534731,1356260397,1626764536958,3534739,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958154,1,玩法问题,,0,3534731,1356260397,1626764553753,3534740,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958155,1,活动问题,,0,3534731,1356260397,1626764574192,3534741,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958156,1,CDK问题,,0,3534731,1356260397,1626764598369,3534742,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958157,1,角色问题,,0,3534731,1356260397,1626764612421,3534743,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958158,1,未成年退款问题,,0,3534731,1356260397,1626764647846,3534744,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958159,1,账号安全问题,,0,3534731,1356260397,1626764668614,3534745,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958160,1,客户端运行问题,,0,3534731,1356260397,1626765201720,3534746,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958161,1,版本更新问题,,0,3534731,1356260397,1626765451907,3534747,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958162,1,其他问题,,0,3534731,1356260397,1626765469963,3534748,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958163,1,系统功能问题,,0,3534731,1356260397,1626765514858,3534750,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958164,1,UI问题,,0,3534731,1356260397,1626765542511,3534751,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958165,1,社交功能问题,,0,3534731,1356260397,1632826804124,4363140,1582,2,0,1,,0,1,1,0,KUAISHOU,,0,,0,0
4958166,1,内测问题,,0,3534731,1356260397,1626765561383,3534752,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958170,1,超R运营,,0,3534731,2033335418,1630566856668,4128919,1582,2,0,1,,0,1,1,0,KUAISHOU,,0,,0,0
4958171,1,画像挖掘,,0,4128919,2033335418,1630566921862,4128920,1582,2,0,1,,0,1,1,0,KUAISHOU,,0,,0,0
4958172,1,登录监控,,0,4128919,2033335418,1630566960083,4128921,1582,2,0,1,,0,1,1,0,KUAISHOU,,0,,0,0
4958173,1,付费监控,,0,4128919,2033335418,1630566994222,4128922,1582,2,0,1,,0,1,1,0,KUAISHOU,,0,,0,0
4958174,1,意见挖掘,,0,4128919,2033335418,1630567022158,4128923,1582,2,0,1,,0,1,1,0,KUAISHOU,,0,,0,0
4958175,1,超R教育,,0,4128919,2033335418,1630567049094,4128924,1582,2,0,1,,0,1,1,0,KUAISHOU,,0,,0,0
4958176,1,用户建联,,0,4128919,2033335418,1630567082913,4128925,1582,2,0,1,,0,1,1,0,KUAISHOU,,0,,0,0
4958177,1,预告,,0,4128919,2033335418,1630567116777,4128926,1582,2,0,1,,0,1,1,0,KUAISHOU,,0,,0,0
4958178,1,客服中心页,,0,3534731,1356260397,1632809434910,4345284,1582,2,0,1,,0,1,1,0,KUAISHOU,,0,,0,0
4958179,1, 一起来飞车2（新版）,,0,1239202,1356260397,1626762432820,3534732,1582,2,0,1,,0,1,1,0,KUAISHOU,,0,,0,0
4958181,1,充值问题,,0,3534732,1356260397,1626769533735,3534757,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958182,1,道具问题,,0,3534732,1356260397,1626769558188,3534758,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958183,1,登录问题,,0,3534732,1356260397,1626769578494,3534759,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
4958184,1,防沉迷问题,,0,3534732,1356260397,1626769605564,3534760,1582,2,0,1,,3659784,1,1,0,KUAISHOU,,0,,0,0
